,loss,mean_squared_error,root_mean_squared_error,mean_absolute_error,val_loss,val_mean_squared_error,val_root_mean_squared_error,val_mean_absolute_error
0,0.13728135812874076,0.03871560096740723,0.1967628002166748,0.14997106790542603,0.09223144468652004,0.015799665823578835,0.12569671869277954,0.09609875082969666
1,0.07780043433169548,0.016149790957570076,0.12708182632923126,0.10207360237836838,0.07376812088365506,0.024356963112950325,0.15606717765331268,0.1279783397912979
2,0.05735084453836924,0.016050592064857483,0.12669092416763306,0.10117404162883759,0.04853124098748672,0.013898012228310108,0.11788982897996902,0.09318699687719345
3,0.045163367174658214,0.015245713293552399,0.12347353249788284,0.09861800074577332,0.040015103176933804,0.01417115330696106,0.11904264986515045,0.09523292630910873
4,0.038244241521376614,0.015383364632725716,0.12402969598770142,0.09869444370269775,0.03796419741309324,0.017743833363056183,0.13320598006248474,0.10708589106798172
5,0.03338970148525223,0.015045992098748684,0.12266210466623306,0.0975383073091507,0.035003992397578156,0.018389031291007996,0.13560616970062256,0.10746670514345169
6,0.030116498456144628,0.014844021759927273,0.12183604389429092,0.09709560126066208,0.026986916413476298,0.012888978235423565,0.11352963745594025,0.0880717858672142
7,0.02807839656798016,0.014960977248847485,0.12231507152318954,0.09735001623630524,0.027137588942143954,0.01490751001983881,0.12209631502628326,0.09861137717962265
8,0.025984137481888707,0.014374462887644768,0.11989355087280273,0.09567636996507645,0.024594753967220186,0.013624564744532108,0.11672431230545044,0.09302810579538345
9,0.024854464747873294,0.014428561553359032,0.12011894583702087,0.09553052484989166,0.024499935611915522,0.014509551227092743,0.12045560032129288,0.09671957790851593
10,0.024095979708881558,0.014528934843838215,0.12053602933883667,0.09623899310827255,0.02178671149810513,0.012615099549293518,0.11231695860624313,0.08949952572584152
11,0.023466482956041427,0.014581995084881783,0.12075593322515488,0.0959746465086937,0.02216916430403157,0.01357712596654892,0.11652092635631561,0.09073398262262344
12,0.02279929030670219,0.014491729438304901,0.12038160115480423,0.09596846252679825,0.023581206667370774,0.01552931685000658,0.12461668252944946,0.09541606903076172
13,0.02174687873022038,0.0139128677546978,0.11795282363891602,0.09382966160774231,0.02042019108467612,0.012821109034121037,0.11323033273220062,0.0871569961309433
14,0.021427889899009702,0.014010585844516754,0.11836632341146469,0.09389647841453552,0.021456586106830523,0.014262109063565731,0.11942407488822937,0.09462525695562363
15,0.021029515651797427,0.01397138461470604,0.11820061504840851,0.09415262937545776,0.02566243818148273,0.018821606412529945,0.13719186186790466,0.11104606837034225
16,0.02054772643792052,0.01377741526812315,0.11737723648548126,0.09350598603487015,0.018859902938672093,0.012222486548125744,0.11055535823106766,0.08734193444252014
17,0.02015295840439056,0.013672049157321453,0.11692753434181213,0.09310838580131531,0.025385114940113668,0.019064415246248245,0.13807395100593567,0.11327538639307022
18,0.01981724752094589,0.013557041995227337,0.11643470823764801,0.09232134371995926,0.01838657078223259,0.01223667524755001,0.11061950773000717,0.08692596107721329
19,0.019983570508453168,0.013929626904428005,0.1180238425731659,0.09369368851184845,0.020446707419089587,0.01444896962493658,0.12020386755466461,0.09494026750326157
20,0.02004137491824485,0.014123248867690563,0.1188412755727768,0.09418439865112305,0.018311188849551574,0.012464887462556362,0.11164625734090805,0.08910122513771057
21,0.019022562943932626,0.013276188634335995,0.11522234231233597,0.09180450439453125,0.018601813297323723,0.012954591773450375,0.11381824314594269,0.09063316136598587
22,0.01912735893624742,0.01355357188731432,0.11641980707645416,0.09269844740629196,0.019613497624067174,0.014083576388657093,0.11867424845695496,0.09139623492956161
23,0.01948448725822879,0.01401272602379322,0.11837536096572876,0.09416854381561279,0.018200514361816866,0.012780440039932728,0.11305060982704163,0.08943991363048553
24,0.019056199682729633,0.013685659505426884,0.11698572337627411,0.09290178120136261,0.02194399283859743,0.016638506203889847,0.12899033725261688,0.10066267848014832
25,0.018851122806588856,0.013583825901150703,0.11654967069625854,0.09282414615154266,0.019584950274314915,0.014381793327629566,0.11992411315441132,0.09663266688585281
26,0.018726456480301253,0.013563912361860275,0.11646421253681183,0.09262614697217941,0.018337128862810165,0.01327600609511137,0.1152215525507927,0.0921797975897789
27,0.018317560609780393,0.01326602604240179,0.11517823487520218,0.09173298627138138,0.019300106294205685,0.014263322576880455,0.11942915618419647,0.0921429693698883
28,0.01831963461260645,0.013363178819417953,0.11559921503067017,0.09191436320543289,0.01846284766224216,0.013592856004834175,0.11658840626478195,0.09147355705499649
29,0.018594437229240975,0.013716046698391438,0.11711552739143372,0.09346544742584229,0.021513805619212522,0.01664724573493004,0.1290242075920105,0.10244204849004745
30,0.018044445512383257,0.013244210742413998,0.1150834932923317,0.09127327054738998,0.018590607050181677,0.013849340379238129,0.11768321692943573,0.09498263895511627
31,0.018462125106858893,0.013720960356295109,0.11713650077581406,0.09317656606435776,0.01737871192240653,0.012674215249717236,0.1125798150897026,0.08989568799734116
32,0.018164296994129626,0.013473985716700554,0.1160774976015091,0.09224560856819153,0.019390155689842273,0.014771495014429092,0.12153804302215576,0.09789282828569412
33,0.018242740665986187,0.013598029501736164,0.116610586643219,0.09275227040052414,0.017049618734687078,0.012486601248383522,0.11174346506595612,0.0873110443353653
34,0.017732591704786325,0.013155488297343254,0.11469737440347672,0.09123426675796509,0.01812658563596146,0.01360537763684988,0.11664209514856339,0.0936688557267189
35,0.0181199259334514,0.013586048036813736,0.11655920743942261,0.0925925225019455,0.020297127423667106,0.01574619859457016,0.12548385560512543,0.09835600852966309
36,0.017700357028708404,0.013216507621109486,0.11496306955814362,0.09123199433088303,0.018121693348910818,0.013671917840838432,0.11692697554826736,0.09511669725179672
37,0.01787420952481692,0.013436127454042435,0.11591430753469467,0.09209208935499191,0.01743809499887048,0.013041622936725616,0.1141999289393425,0.09218276292085648
38,0.017773319696154102,0.013401740230619907,0.11576588451862335,0.0920267328619957,0.020152534090993213,0.01581348292529583,0.12575167417526245,0.10212001949548721
39,0.01750259270884839,0.01316891796886921,0.11475590616464615,0.0913006067276001,0.016389060567985444,0.012071599252521992,0.10987082868814468,0.0865066647529602
40,0.017751095900718286,0.013456913642585278,0.11600393801927567,0.0923067256808281,0.019364781534800878,0.015087691135704517,0.12283196300268173,0.09507302939891815
41,0.017578952186250864,0.013335224241018295,0.11547823995351791,0.09178005903959274,0.01671929921613497,0.012483074329793453,0.11172767728567123,0.08907942473888397
42,0.017576078212364954,0.013372990302741528,0.11564164608716965,0.09195297956466675,0.019180839971489026,0.015040144324302673,0.1226382628083229,0.09905892610549927
43,0.017489184139101874,0.0133286714553833,0.11544986814260483,0.09168041497468948,0.018933388760455756,0.01485671941190958,0.12188814580440521,0.099083311855793
44,0.017729563304275667,0.013603117316961288,0.11663240194320679,0.09273606538772583,0.01698718952792449,0.01289327535778284,0.11354856193065643,0.09052930772304535
45,0.01720959561190852,0.013123380951583385,0.11455732583999634,0.09114599972963333,0.01593777465940762,0.011853943578898907,0.1088758185505867,0.08660769462585449
46,0.017247194388494487,0.013192317448556423,0.11485781520605087,0.09134624153375626,0.017117334226397527,0.013033277355134487,0.11416337639093399,0.088807612657547
47,0.016942110831658093,0.012934236787259579,0.11372878402471542,0.09069399535655975,0.017387300131975914,0.013457193970680237,0.11600514501333237,0.09319601207971573
48,0.01714892659996714,0.013178863562643528,0.11479923129081726,0.09140980243682861,0.01657385946664752,0.01260244008153677,0.11226058751344681,0.08707194775342941
49,0.017194716124182323,0.013240988366305828,0.11506949365139008,0.09169349819421768,0.022479127104185065,0.018576717004179955,0.13629643619060516,0.10855644941329956
50,0.017413109339693155,0.013476308435201645,0.11608750373125076,0.09232079982757568,0.01714756117448682,0.013182563707232475,0.11481534689664841,0.09078552573919296
51,0.017290156804213003,0.013366271741688251,0.11561259627342224,0.09209087491035461,0.01683968136336009,0.012899058870971203,0.11357402056455612,0.08871708810329437
52,0.017324944144907165,0.01341851707547903,0.11583832651376724,0.09211894124746323,0.01713487612051504,0.013236184604465961,0.1150486171245575,0.09036821126937866
53,0.016761140471526315,0.012887784279882908,0.11352437734603882,0.09044291079044342,0.017912906341526022,0.014067848213016987,0.11860796064138412,0.09651273488998413
54,0.01686938039931644,0.01302892342209816,0.11414431035518646,0.09105267375707626,0.01604173019626776,0.01223419513553381,0.1106082946062088,0.088057741522789
55,0.017365456670194734,0.013533888384699821,0.11633524298667908,0.09247200936079025,0.016750460235299875,0.01293426938354969,0.11372893303632736,0.09091340750455856
56,0.01695329008572528,0.013145465403795242,0.11465367674827576,0.09126493334770203,0.01749437841467139,0.01370896678417921,0.117085300385952,0.09335919469594955
57,0.01655741514829623,0.012785036116838455,0.11307093501091003,0.0898166075348854,0.018299426881968377,0.014556070789694786,0.12064854055643082,0.0983055979013443
58,0.016771572129595944,0.013024284504354,0.11412398517131805,0.0906527042388916,0.01779500986946946,0.01405489444732666,0.11855334043502808,0.0946403369307518
59,0.016554369648941615,0.012843920849263668,0.11333101987838745,0.0902743861079216,0.016707918212032404,0.01302831806242466,0.11414165794849396,0.08858773857355118
60,0.016920548706811492,0.013222306966781616,0.1149882897734642,0.09133295714855194,0.015601183889674491,0.011920102871954441,0.10917922109365463,0.08574710786342621
61,0.016713904580619394,0.013041535392403603,0.11419954150915146,0.09092824906110764,0.01799952980725705,0.014310686849057674,0.11962728202342987,0.09348435699939728
62,0.01650077673834281,0.012844418175518513,0.11333321779966354,0.09011776745319366,0.018076034109605676,0.014427557587623596,0.120114766061306,0.09247638285160065
63,0.01674753576278591,0.013108272105455399,0.11449136584997177,0.09112296998500824,0.017930552115937432,0.014332231134176254,0.1197172999382019,0.0935259759426117
64,0.016507531222956284,0.012899507768452168,0.1135760024189949,0.09040409326553345,0.015575624869338103,0.012005861848592758,0.10957126319408417,0.0867687538266182
65,0.016346195634423185,0.012772252783179283,0.11301439255475998,0.0899215042591095,0.01746172018471409,0.01387976948171854,0.11781243234872818,0.09464394301176071
66,0.016665362328493676,0.013099905103445053,0.11445481330156326,0.09130967408418655,0.016251029187709796,0.012685557827353477,0.11263018101453781,0.08751087635755539
67,0.016315636769527433,0.012776511721313,0.1130332350730896,0.0901411846280098,0.01681797394007981,0.013323559425771236,0.11542772501707077,0.09165728837251663
68,0.016199045650968077,0.012689030729234219,0.11264559626579285,0.089522585272789,0.02032007479599687,0.016806045547127724,0.12963813543319702,0.10617915540933609
69,0.016311962284198425,0.01281597651541233,0.11320766806602478,0.08997809141874313,0.017948822665806052,0.014455069787800312,0.12022923678159714,0.09688129276037216
70,0.01627642662749261,0.012808854691684246,0.11317621171474457,0.0901733785867691,0.017335237787604905,0.01384098269045353,0.11764770746231079,0.09359239041805267
71,0.01649438757218328,0.013021456077694893,0.11411159485578537,0.09047380834817886,0.015722212569863378,0.012248112820088863,0.11067119240760803,0.089401014149189
72,0.016298768950217053,0.012843020260334015,0.11332704871892929,0.09027788043022156,0.01797127990531368,0.014536160044372082,0.1205659955739975,0.09814058989286423
73,0.016498160447139722,0.013041552156209946,0.11419961601495743,0.0906822457909584,0.016975392637421795,0.013531628996133804,0.11632552742958069,0.0928029865026474
74,0.016604714936354296,0.013151589781045914,0.11468037962913513,0.09124484658241272,0.01576165210943119,0.012302045710384846,0.11091458797454834,0.0888083279132843
75,0.01619470060295036,0.012756266631186008,0.11294364184141159,0.08983263373374939,0.01572856017943321,0.012308996170759201,0.1109459176659584,0.08643428981304169
76,0.01611121452930404,0.012696821242570877,0.11268017441034317,0.08934542536735535,0.016079429203138297,0.012682403437793255,0.1126161739230156,0.09020862728357315
77,0.016431493672723767,0.01302275713533163,0.11411729454994202,0.09089130163192749,0.015972466887432892,0.012547746300697327,0.1120167225599289,0.08986108005046844
78,0.016227070084523683,0.012829906307160854,0.11326917260885239,0.08991511911153793,0.016613698964353416,0.013219843618571758,0.11497757583856583,0.09195012599229813
79,0.016343064655383238,0.01295296847820282,0.11381110548973083,0.09054204076528549,0.015436768076013999,0.012067877687513828,0.10985389351844788,0.0868418961763382
80,0.016001766856883516,0.012629634700715542,0.11238164454698563,0.08935309201478958,0.017161799319723503,0.013786819763481617,0.11741729080677032,0.09086877852678299
81,0.01630026834676651,0.012925934977829456,0.1136922836303711,0.0903269425034523,0.01600562320614443,0.012631348334252834,0.11238927394151688,0.08971837162971497
82,0.01653731914357144,0.013176919892430305,0.11479076743125916,0.09129029512405396,0.016436220291687422,0.013065362349152565,0.11430381238460541,0.09242415428161621
83,0.016729442768690348,0.01335691288113594,0.11557210981845856,0.09185212105512619,0.016348744207033878,0.0129841398447752,0.11394797265529633,0.09204583615064621
84,0.01635737365194443,0.012993382290005684,0.11398851871490479,0.09054137021303177,0.017113727124995974,0.013736213557422161,0.11720159649848938,0.09378323704004288
85,0.016472627501599356,0.013110264204442501,0.11450006067752838,0.09131500869989395,0.02032998788292382,0.01699032261967659,0.13034693896770477,0.10632914304733276
86,0.016195488352031887,0.012843980453908443,0.11333128809928894,0.09018220007419586,0.016921811049529056,0.01356753520667553,0.11647976189851761,0.09299138933420181
87,0.016169940405079918,0.012820146977901459,0.11322608590126038,0.09005714952945709,0.017333837382558014,0.014012100175023079,0.11837271600961685,0.09600838273763657
88,0.016303111749122433,0.012954735197126865,0.11381886899471283,0.09058593213558197,0.015413383694262017,0.012085163965821266,0.109932541847229,0.08735430240631104
89,0.01629326049806405,0.012972586788237095,0.11389726400375366,0.09066444635391235,0.015114480075763673,0.011769218370318413,0.10848602652549744,0.08639403432607651
90,0.016270986013934344,0.012954012490808964,0.11381569504737854,0.09060472995042801,0.01563687302416661,0.012311389669775963,0.11095669865608215,0.08633742481470108
91,0.01633756132941751,0.013023072853684425,0.11411868035793304,0.09049539268016815,0.01640430192987458,0.013102457858622074,0.11446596682071686,0.09206870198249817
92,0.01597912038038043,0.012689199298620224,0.11264634877443314,0.08969252556562424,0.01581384086994087,0.012542439624667168,0.11199303716421127,0.08749957382678986
93,0.01607461654696287,0.012778457254171371,0.11304184049367905,0.08994970470666885,0.015243261317614795,0.01197593193501234,0.10943460464477539,0.0877082347869873
94,0.01645917652779314,0.013180569745600224,0.1148066595196724,0.09119334071874619,0.016803329836214933,0.013530896045267582,0.11632238328456879,0.09221959114074707
95,0.016558093856982873,0.013279284350574017,0.11523577570915222,0.09160039573907852,0.017360275357487607,0.014066919684410095,0.11860404908657074,0.0920611321926117
96,0.016446679253645447,0.013152479194104671,0.11468426138162613,0.09120524674654007,0.01666532790570819,0.013413382694125175,0.1158161610364914,0.09346022456884384
97,0.016099140882825984,0.012828115373849869,0.11326126754283905,0.09032788127660751,0.01750950835177115,0.014218466356396675,0.11924120783805847,0.09525862336158752
98,0.01624161512085966,0.012970025651156902,0.1138860210776329,0.09065613895654678,0.015517386004087232,0.012291456572711468,0.11086684465408325,0.08771183341741562
99,0.01586619154119692,0.012615014798939228,0.11231658607721329,0.08949735760688782,0.017027412004181508,0.013778452761471272,0.11738165467977524,0.093950554728508
100,0.016425991335473046,0.013171294704079628,0.11476626247167587,0.0912172943353653,0.015855205647808377,0.012577708810567856,0.11215038597583771,0.08974096924066544
101,0.015949347846153355,0.01271702442318201,0.11276978254318237,0.08960984647274017,0.01584498567462695,0.012630579061806202,0.11238584667444229,0.08714539557695389
102,0.016017540392666018,0.012797322124242783,0.11312524974346161,0.08995795994997025,0.016258982026210875,0.01300330925732851,0.11403205245733261,0.0883941501379013
103,0.016512426217140653,0.013283723965287209,0.11525503545999527,0.09194814413785934,0.016395412339996987,0.0131743298843503,0.11477948725223541,0.09297061711549759
104,0.01599614135622859,0.012780938297510147,0.11305281519889832,0.08997491747140884,0.0168690429802905,0.013618226163089275,0.11669715493917465,0.09253863990306854
105,0.016043430318733176,0.01283189095556736,0.11327793449163437,0.08981602638959885,0.015931075953152858,0.01270032674074173,0.11269572377204895,0.08977403491735458
106,0.016386729714666762,0.013173757120966911,0.11477699130773544,0.09127763658761978,0.02098381616661147,0.01777571812272072,0.13332560658454895,0.10980325937271118
107,0.016095208851587012,0.012885980308055878,0.1135164350271225,0.09037122130393982,0.015970894706104938,0.012788249179720879,0.11308514326810837,0.08740898966789246
108,0.016145607628742186,0.012946000322699547,0.11378049105405807,0.09039751440286636,0.017933344524376102,0.014722474850714207,0.1213362067937851,0.09893133491277695
109,0.015968419388965184,0.01278203260153532,0.11305765062570572,0.08973000943660736,0.015313268642874063,0.012128929607570171,0.11013142019510269,0.0873856320977211
110,0.01605601501869125,0.012862125411629677,0.1134113073348999,0.09021343290805817,0.01751734556838208,0.014329154044389725,0.11970444768667221,0.09474334120750427
111,0.01604220323285469,0.012873315252363682,0.11346063017845154,0.09022466838359833,0.016233868080423493,0.01306615024805069,0.11430726200342178,0.088660329580307
112,0.01604806460595193,0.01288671139627695,0.11351965367794037,0.09051234275102615,0.015630382163470246,0.012479394674301147,0.11171121150255203,0.09001022577285767
113,0.01589636737797536,0.012747757136821747,0.11290596425533295,0.08969084173440933,0.015322932275105306,0.012177200056612492,0.1103503480553627,0.08834661543369293
114,0.016264911856548506,0.013108992949128151,0.11449450999498367,0.09098252654075623,0.01566362103112653,0.012505621649324894,0.11182853579521179,0.08695954829454422
115,0.01611515244438487,0.012964663095772266,0.11386247724294662,0.09047599136829376,0.015208310835963848,0.01204806100577116,0.10976365953683853,0.08660951256752014
116,0.015871794364762073,0.012738837860524654,0.11286646127700806,0.08980386704206467,0.016175746883438223,0.013036666437983513,0.11417822539806366,0.09259013831615448
117,0.015928867145949432,0.012790908105671406,0.11309690028429031,0.08992785215377808,0.016110295853933462,0.013004847802221775,0.11403880268335342,0.09088974446058273
118,0.016171647249167562,0.013038862496614456,0.11418783664703369,0.09081755578517914,0.016518349368341352,0.013351825065910816,0.11555010080337524,0.09299281239509583
119,0.015867343898035256,0.01274814736098051,0.11290769279003143,0.08974375575780869,0.016003331024141587,0.012909907847642899,0.1136217787861824,0.09019673615694046
120,0.01635071845399458,0.013239994645118713,0.11506517231464386,0.09171298891305923,0.016311997522030917,0.013182167895138264,0.11481362581253052,0.09045413136482239
121,0.016038509881814846,0.012925580143928528,0.11369071900844574,0.09032192081212997,0.016459480168394037,0.013348245061933994,0.11553460359573364,0.08911675214767456
122,0.016490445738019537,0.013367824256420135,0.11561930924654007,0.09200841933488846,0.01606062922936802,0.012918309308588505,0.11365874111652374,0.08886540681123734
123,0.016175247613294405,0.013053440488874912,0.11425165086984634,0.0907265767455101,0.015620415329652913,0.012507669627666473,0.11183769255876541,0.09043599665164948
124,0.015950845858576347,0.012828257866203785,0.11326190084218979,0.09011619538068771,0.015034640608142977,0.011933088302612305,0.10923867672681808,0.08760989457368851
125,0.01588335417571808,0.01278695184737444,0.11307940632104874,0.09011069685220718,0.016124186450753416,0.013027472421526909,0.11413795500993729,0.0912574902176857
126,0.015937404780119072,0.012851277366280556,0.11336347460746765,0.09009493142366409,0.015956756466922878,0.01284850761294365,0.1133512556552887,0.09146630764007568
127,0.01601230660501887,0.012923374772071838,0.11368101835250854,0.0904146358370781,0.015452360895340468,0.012351675890386105,0.11113809049129486,0.08987236768007278
128,0.015945759974196463,0.012868929654359818,0.11344130337238312,0.09036941081285477,0.017061375806770737,0.013998259790241718,0.1183142438530922,0.09590823948383331
129,0.016377983646107323,0.013287956826388836,0.11527340114116669,0.09167664498090744,0.016548346752683227,0.013448742218315601,0.11596871167421341,0.09223400801420212
130,0.016035764080499497,0.012964691035449505,0.11386259645223618,0.09025272727012634,0.015027529613695153,0.01195355411618948,0.10933230817317963,0.0863247737288475
